;50005305;50007476;50005964;50008374;
87936987-73ab-11e4-98c4-002590a3186d;96.55;96.55;96.55;82.07;
2fc596a1-73b4-11e4-98c4-002590a3186d;209.18;209.18;209.18;177.8;
4e668105-8e59-11df-98ce-0002b3d8ef82;11.88;11.88;11.88;12.65;
f135ecb1-9307-11df-98ce-0002b3d8ef82;5.11;5.11;5.11;6.21;
277ddc37-6b0c-11e4-9912-002590a3186d;35.95;35.95;35.95;35.12;
277ddc39-6b0c-11e4-9912-002590a3186d;35.95;35.95;35.95;35.12;
277ddc3b-6b0c-11e4-9912-002590a3186d;98.19;98.19;98.19;95.93;
5860c7ea-6e42-11e4-9912-002590a3186d;168.81;168.81;168.81;159.43;
5de6d4d2-d7c1-11e1-99a6-0002b3d8ef82;471.27;471.27;471.27;471.27;
5de6d4dc-d7c1-11e1-99a6-0002b3d8ef82;32.03;32.03;32.03;32.03;
c4b81214-da16-11e1-99a6-0002b3d8ef82;50.31;50.31;50.31;50.31;
c4b81218-da16-11e1-99a6-0002b3d8ef82;9.59;9.59;9.59;9.59;
c4b81227-da16-11e1-99a6-0002b3d8ef82;12.7;12.7;12.7;12.7;
c4b81229-da16-11e1-99a6-0002b3d8ef82;25.99;25.99;25.99;25.99;
c4b81231-da16-11e1-99a6-0002b3d8ef82;75.64;75.64;75.64;75.64;
c4b81234-da16-11e1-99a6-0002b3d8ef82;19.81;19.81;19.81;19.81;
0118974e-ca04-11e3-99ab-002590a3186d;10.16;10.16;10.16;9.93;
e8c52ede-caea-11e3-99ab-002590a3186d;10.06;10.06;10.06;10.06;
e8c52ee0-caea-11e3-99ab-002590a3186d;14.51;14.51;14.51;14.51;
e8c52ee2-caea-11e3-99ab-002590a3186d;12.41;12.41;12.41;12.41;
e8c52ee4-caea-11e3-99ab-002590a3186d;14.19;14.19;14.19;14.19;
e8c52ee8-caea-11e3-99ab-002590a3186d;2.07;2.07;2.07;2.07;
361a11f0-cb80-11e3-99ab-002590a3186d;2.65;2.65;2.65;2.65;
be649910-cc82-11e3-99ab-002590a3186d;9.29;9.29;9.29;7.9;
3986d944-d43c-11e3-99ab-002590a3186d;1.15;1.15;1.15;1.12;
3986d953-d43c-11e3-99ab-002590a3186d;9.67;9.67;9.67;9.44;
3c855ed6-d4f7-11e3-99ab-002590a3186d;1.71;1.71;1.71;1.45;
3635c016-c468-11de-99dc-0002b3d8ef82;7.6;7.11;7.99;6.79;
d3df91be-c49d-11de-99dc-0002b3d8ef82;3.07;3.07;3.07;3.07;
03a6874a-a159-11e4-99fe-002590a3186d;2.25;2.25;2.25;2.25;
92f09267-a52e-11e4-99fe-002590a3186d;6.86;6.86;6.86;6.7;
47f04114-ce7e-11e2-9a16-002590a3186d;4.44;4.44;4.44;3.77;
47f04116-ce7e-11e2-9a16-002590a3186d;2.22;2.22;2.22;1.89;
47f0411e-ce7e-11e2-9a16-002590a3186d;2.45;2.45;2.45;2.08;
47f04126-ce7e-11e2-9a16-002590a3186d;3.35;3.35;3.35;2.85;
16b7194f-cf4b-11e2-9a16-002590a3186d;17.99;17.99;17.99;17.99;
16b71951-cf4b-11e2-9a16-002590a3186d;47.09;47.09;47.09;47.09;
fb72293a-d71d-11e2-9a16-002590a3186d;2.37;2.37;2.37;2.01;
fb72294a-d71d-11e2-9a16-002590a3186d;6.37;6.37;6.37;6.77;
fb72294d-d71d-11e2-9a16-002590a3186d;10.12;10.12;10.12;10.75;
fb722950-d71d-11e2-9a16-002590a3186d;5.3;5.3;5.3;5.64;
294c1219-d73d-11e2-9a16-002590a3186d;8.02;8.02;8.02;8.53;
864b4954-d8b6-11e2-9a16-002590a3186d;1.57;1.57;1.57;1.33;
9afcdbb9-da80-11e2-9a16-002590a3186d;2.76;2.76;2.76;2.93;
4cd6ca57-db14-11e2-9a16-002590a3186d;5.81;5.81;5.81;6.18;
b54a1616-dcd6-11e2-9a16-002590a3186d;5.06;5.06;5.06;4.3;
b54a1618-dcd6-11e2-9a16-002590a3186d;16.28;16.28;16.28;13.84;
b54a161c-dcd6-11e2-9a16-002590a3186d;50.34;50.34;50.34;42.79;
b54a161e-dcd6-11e2-9a16-002590a3186d;50.34;50.34;50.34;42.79;
b54a1620-dcd6-11e2-9a16-002590a3186d;59.14;59.14;59.14;50.27;
b54a1622-dcd6-11e2-9a16-002590a3186d;60.87;60.87;60.87;51.74;
b54a162a-dcd6-11e2-9a16-002590a3186d;6.36;6.36;6.36;5.41;
61994aeb-dcdb-11e2-9a16-002590a3186d;19.68;19.68;19.68;16.73;
6e045bef-dd04-11e2-9a16-002590a3186d;16.93;16.93;16.93;14.39;
6e045bf1-dd04-11e2-9a16-002590a3186d;16.93;16.93;16.93;14.39;
6e045bf5-dd04-11e2-9a16-002590a3186d;25.47;25.47;25.47;21.65;
07709689-dd67-11e2-9a16-002590a3186d;19.68;19.68;19.68;16.73;
0770968b-dd67-11e2-9a16-002590a3186d;33.18;33.18;33.18;28.2;
0770968f-dd67-11e2-9a16-002590a3186d;17.39;17.39;17.39;14.78;
07709697-dd67-11e2-9a16-002590a3186d;1.21;1.21;1.21;1.03;
0770969b-dd67-11e2-9a16-002590a3186d;13.64;13.64;13.64;11.59;
23e43548-e222-11e2-9a17-002590a3186d;449.6;449.6;449.6;545.94;
2de63829-e571-11e2-9a17-002590a3186d;21.22;21.22;21.22;18.04;
2de6382d-e571-11e2-9a17-002590a3186d;7.21;7.21;7.21;6.13;
2de6382f-e571-11e2-9a17-002590a3186d;14.26;14.26;14.26;12.12;
2de63833-e571-11e2-9a17-002590a3186d;16.22;16.22;16.22;13.79;
2de63837-e571-11e2-9a17-002590a3186d;7.81;7.81;7.81;6.64;
2de6383b-e571-11e2-9a17-002590a3186d;7.32;7.32;7.32;6.22;
2de6383f-e571-11e2-9a17-002590a3186d;6.69;6.69;6.69;5.69;
2de63841-e571-11e2-9a17-002590a3186d;18.89;18.89;18.89;16.06;
2de63845-e571-11e2-9a17-002590a3186d;11.59;11.59;11.59;9.85;
2de63849-e571-11e2-9a17-002590a3186d;59.73;59.73;59.73;50.77;
2de6384b-e571-11e2-9a17-002590a3186d;40.36;40.36;40.36;34.31;
2de6384f-e571-11e2-9a17-002590a3186d;23.99;23.99;23.99;20.39;
2de63851-e571-11e2-9a17-002590a3186d;19.13;19.13;19.13;16.26;
2de63853-e571-11e2-9a17-002590a3186d;14.92;14.92;14.92;12.68;
2de63859-e571-11e2-9a17-002590a3186d;27.18;27.18;27.18;23.1;
2de6385d-e571-11e2-9a17-002590a3186d;17.95;17.95;17.95;15.26;
2de6385f-e571-11e2-9a17-002590a3186d;15.03;15.03;15.03;12.78;
2de63863-e571-11e2-9a17-002590a3186d;62.63;62.63;62.63;53.24;
0c6cbc7d-e581-11e2-9a17-002590a3186d;57.92;57.92;57.92;49.23;
0c6cbc81-e581-11e2-9a17-002590a3186d;39.42;39.42;39.42;33.51;
0c6cbc83-e581-11e2-9a17-002590a3186d;24.22;24.22;24.22;20.59;
0c6cbc85-e581-11e2-9a17-002590a3186d;20.01;20.01;20.01;17.01;
16aca136-e62e-11e2-9a17-002590a3186d;25.59;25.59;25.59;21.75;
16aca138-e62e-11e2-9a17-002590a3186d;39.51;39.51;39.51;33.58;
16aca13a-e62e-11e2-9a17-002590a3186d;30.47;30.47;30.47;25.9;
16aca13e-e62e-11e2-9a17-002590a3186d;19.23;19.23;19.23;16.35;
16aca140-e62e-11e2-9a17-002590a3186d;19.23;19.23;19.23;16.35;
16aca142-e62e-11e2-9a17-002590a3186d;20.86;20.86;20.86;17.73;
16aca146-e62e-11e2-9a17-002590a3186d;42.52;42.52;42.52;36.14;
16aca148-e62e-11e2-9a17-002590a3186d;38.83;38.83;38.83;33.01;
16aca14c-e62e-11e2-9a17-002590a3186d;25.5;25.5;25.5;21.68;
16aca150-e62e-11e2-9a17-002590a3186d;15.03;15.03;15.03;12.78;
16aca152-e62e-11e2-9a17-002590a3186d;46.72;46.72;46.72;39.71;
16aca154-e62e-11e2-9a17-002590a3186d;60.66;60.66;60.66;51.56;
16aca158-e62e-11e2-9a17-002590a3186d;69.36;69.36;69.36;58.96;
fd6d8c5c-e79f-11e2-9a17-002590a3186d;27.24;27.24;27.24;23.15;
fd6d8c60-e79f-11e2-9a17-002590a3186d;33.11;33.11;33.11;28.14;
fd6d8c69-e79f-11e2-9a17-002590a3186d;59.79;59.79;59.79;50.82;
fd6d8c6d-e79f-11e2-9a17-002590a3186d;70.67;70.67;70.67;60.07;
fd6d8c71-e79f-11e2-9a17-002590a3186d;68.8;68.8;68.8;58.48;
fd6d8c7a-e79f-11e2-9a17-002590a3186d;34.43;34.43;34.43;29.27;
fd6d8c7e-e79f-11e2-9a17-002590a3186d;22.26;22.26;22.26;18.92;
fd6d8c82-e79f-11e2-9a17-002590a3186d;19.07;19.07;19.07;16.21;
fd6d8c86-e79f-11e2-9a17-002590a3186d;46.39;46.39;46.39;39.43;
fd6d8c8a-e79f-11e2-9a17-002590a3186d;15.36;15.36;15.36;13.06;
b52fd0be-e8a7-11e2-9a17-002590a3186d;21;21;21;21;
b52fd0c2-e8a7-11e2-9a17-002590a3186d;9;9;9;9;
9437ccd4-e930-11e2-9a17-002590a3186d;28.94;28.94;28.94;28.94;
9437ccdb-e930-11e2-9a17-002590a3186d;52.37;52.37;52.37;52.37;
9437ccf5-e930-11e2-9a17-002590a3186d;26.51;26.51;26.51;28.17;
9437ccf7-e930-11e2-9a17-002590a3186d;42.14;42.14;42.14;44.77;
9437ccf9-e930-11e2-9a17-002590a3186d;20.84;20.84;20.84;22.14;
3aa2bf38-fa7b-11e2-9a17-002590a3186d;1.92;1.92;1.92;2.33;
dbf752d0-fb58-11e2-9a17-002590a3186d;2.44;2.44;2.44;2.59;
dbf752d4-fb58-11e2-9a17-002590a3186d;5.68;5.68;5.68;6.04;
dbf752d6-fb58-11e2-9a17-002590a3186d;1.83;1.83;1.83;1.95;
dbf752d8-fb58-11e2-9a17-002590a3186d;2.13;2.13;2.13;2.26;
f16e946d-fe7c-11e2-9a17-002590a3186d;20.09;20.09;20.09;17.08;
f16e946f-fe7c-11e2-9a17-002590a3186d;13.05;13.05;13.05;11.09;
f16e9472-fe7c-11e2-9a17-002590a3186d;20.09;20.09;20.09;17.08;
f16e9474-fe7c-11e2-9a17-002590a3186d;20.81;20.81;20.81;17.69;
afdda388-fea9-11e2-9a17-002590a3186d;15.9;15.9;15.9;13.52;
afdda38a-fea9-11e2-9a17-002590a3186d;13;13;13;11.05;
afdda38c-fea9-11e2-9a17-002590a3186d;12.98;12.98;12.98;11.03;
87e0015a-ff29-11e2-9a17-002590a3186d;11.93;11.93;11.93;11.93;
87e0015e-ff29-11e2-9a17-002590a3186d;30.86;30.86;30.86;30.86;
87e0016c-ff29-11e2-9a17-002590a3186d;4.59;4.59;4.59;4.59;
87e00172-ff29-11e2-9a17-002590a3186d;4.34;4.34;4.34;4.34;
87e00176-ff29-11e2-9a17-002590a3186d;4.28;4.28;4.28;4.28;
87e00178-ff29-11e2-9a17-002590a3186d;4.39;4.39;4.39;4.39;
87e0017e-ff29-11e2-9a17-002590a3186d;5.5;5.5;5.5;5.5;
8fa59e02-ff58-11e2-9a17-002590a3186d;4.7;4.7;4.7;5;
768feac4-00c2-11e3-9a17-002590a3186d;441.53;441.53;441.53;536.15;
baeca0bc-031f-11e3-9a17-002590a3186d;161.74;161.74;161.74;196.39;
bbe96d3b-13e0-11e3-9a17-002590a3186d;36.35;36.35;36.35;34.33;
635fa664-192f-11e3-9a17-002590a3186d;5.86;5.86;5.86;6.22;
635fa668-192f-11e3-9a17-002590a3186d;2.18;2.18;2.18;2.32;
b5c31f0c-47e7-11e5-9c31-002590a3186d;4.64;4.64;4.64;4.53;
051c35fc-5225-11e5-9c31-002590a3186d;0.59;0.59;0.59;0.71;
6d16177d-5533-11e5-9c31-002590a3186d;1.55;1.55;1.55;1.32;
6d16177f-5533-11e5-9c31-002590a3186d;0.54;0.54;0.54;0.46;
98dafc19-560c-11e5-9c31-002590a3186d;2.96;2.96;2.96;2.52;
98dafc1b-560c-11e5-9c31-002590a3186d;5.92;5.92;5.92;5.03;
98dafc1d-560c-11e5-9c31-002590a3186d;9.48;9.48;9.48;8.06;
9f4e7fbf-560c-11e5-9c31-002590a3186d;6.05;6.05;6.05;5.14;
366674e9-563e-11e5-9c31-002590a3186d;0.73;0.99;0.73;0.88;
366674ed-563e-11e5-9c31-002590a3186d;5.45;7.41;5.45;6.61;
56a65552-57c4-11e5-9c32-002590a3186d;12.67;9.3;9.3;11.32;
45b282a4-2c98-11e6-9d00-002590a3186d;1.17;1.17;1.17;1.14;
7270d4ab-3232-11e6-9d00-002590a3186d;1.3;1.3;1.3;1.57;
e2c35649-33ad-11e6-9d00-002590a3186d;3.94;3.94;3.94;3.72;
e2c3564b-33ad-11e6-9d00-002590a3186d;4.6;4.6;4.6;4.34;
e2c3564d-33ad-11e6-9d00-002590a3186d;7.82;7.82;7.82;7.39;
e2c3564f-33ad-11e6-9d00-002590a3186d;5.03;5.03;5.03;4.75;
e2c35651-33ad-11e6-9d00-002590a3186d;6.39;6.39;6.39;6.04;
84ffc1e2-697a-11e3-9d7d-002590a3186d;5.33;5.33;5.33;5.21;
cfa14012-6bb8-11e3-9d7d-002590a3186d;2.06;2.06;2.06;2.18;
21317c8c-6e16-11e3-9d7d-002590a3186d;17.59;17.59;17.59;14.95;
21317c91-6e16-11e3-9d7d-002590a3186d;17.16;17.16;17.16;14.59;
fde6cefb-6e3b-11e3-9d7d-002590a3186d;21.56;21.56;21.56;18.33;
fde6cefd-6e3b-11e3-9d7d-002590a3186d;20.7;20.7;20.7;17.6;
fde6ceff-6e3b-11e3-9d7d-002590a3186d;11.18;11.18;11.18;9.5;
fde6cf03-6e3b-11e3-9d7d-002590a3186d;8.18;8.18;8.18;6.95;
fde6cf07-6e3b-11e3-9d7d-002590a3186d;11.18;11.18;11.18;9.5;
3270f6da-6ec7-11e3-9d7d-002590a3186d;28.82;28.82;28.82;28.82;
3270f6dc-6ec7-11e3-9d7d-002590a3186d;18.26;18.26;18.26;15.52;
1e760b07-6ec8-11e3-9d7d-002590a3186d;29.81;29.81;29.81;25.34;
1e760b1b-6ec8-11e3-9d7d-002590a3186d;32.07;32.07;32.07;27.26;
1e760b1d-6ec8-11e3-9d7d-002590a3186d;23.7;23.7;23.7;20.15;
1e760b23-6ec8-11e3-9d7d-002590a3186d;10.26;10.26;10.26;8.72;
1e760b25-6ec8-11e3-9d7d-002590a3186d;8.67;8.67;8.67;7.37;
1e760b27-6ec8-11e3-9d7d-002590a3186d;17.34;17.34;17.34;14.74;
1e760b33-6ec8-11e3-9d7d-002590a3186d;10.08;10.08;10.08;8.57;
e06e4846-6ed4-11e3-9d7d-002590a3186d;4.03;4.03;4.03;4.03;
828bcbe6-6ef6-11e3-9d7d-002590a3186d;80.35;80.35;80.35;68.3;
828bcbf2-6ef6-11e3-9d7d-002590a3186d;33.65;33.65;33.65;28.6;
828bcbf5-6ef6-11e3-9d7d-002590a3186d;80.35;80.35;80.35;68.3;
d645f746-61f8-11e1-9da8-0002b3d8ef82;7.35;7.35;7.35;6.94;
d645f748-61f8-11e1-9da8-0002b3d8ef82;3.83;3.83;3.83;3.62;
bf7c4fe8-d5c7-11df-9df6-0002b3d8ef82;10.74;10.74;10.74;9.13;
de7d8734-d693-11df-9df6-0002b3d8ef82;1.41;1.48;1.48;1.26;
9bc33523-5838-11e3-9f14-002590a3186d;37.13;37.13;37.13;31.56;
7520b700-5b38-11e3-9f14-002590a3186d;92.8;92.8;92.8;78.88;
d11ef40f-5b56-11e3-9f14-002590a3186d;46.5;46.5;46.5;39.53;
d11ef411-5b56-11e3-9f14-002590a3186d;268.22;268.22;268.22;227.99;
37f4242d-5d96-11e3-9f14-002590a3186d;2.88;2.88;2.88;3.06;
cd5f901a-5daf-11e3-9f14-002590a3186d;10.13;10.13;10.13;10.77;
cd5f901d-5daf-11e3-9f14-002590a3186d;4.3;4.3;4.3;4.57;
cd5f9020-5daf-11e3-9f14-002590a3186d;3.04;3.04;3.04;3.23;
cd5f9023-5daf-11e3-9f14-002590a3186d;3.7;3.7;3.7;3.94;
cd5f9026-5daf-11e3-9f14-002590a3186d;3.7;3.7;3.7;3.94;
cd5f9029-5daf-11e3-9f14-002590a3186d;4.01;4.01;4.01;4.27;
cd5f902c-5daf-11e3-9f14-002590a3186d;5.24;5.24;5.24;5.57;
045fb2b7-5e4a-11e3-9f14-002590a3186d;9.22;9.22;9.22;7.84;
66d052ea-0df3-11e6-9f18-002590a3186d;1.04;1.04;1.04;1.26;
d23eedc7-1c12-11e6-9f18-002590a3186d;23.58;23.58;23.58;22.27;
d23eedc9-1c12-11e6-9f18-002590a3186d;23.58;23.58;23.58;22.27;
d23eedcb-1c12-11e6-9f18-002590a3186d;23.58;23.58;23.58;22.27;
d23eedcd-1c12-11e6-9f18-002590a3186d;27.75;27.75;27.75;26.21;
d23eedcf-1c12-11e6-9f18-002590a3186d;27.75;27.75;27.75;26.21;
d23eedd1-1c12-11e6-9f18-002590a3186d;27.75;27.75;27.75;26.21;
d23eedd3-1c12-11e6-9f18-002590a3186d;34.52;34.52;34.52;32.6;
d23eedd5-1c12-11e6-9f18-002590a3186d;34.52;34.52;34.52;32.6;
d23eedd7-1c12-11e6-9f18-002590a3186d;34.52;34.52;34.52;32.6;
d23eedd9-1c12-11e6-9f18-002590a3186d;41.12;41.12;41.12;38.84;
d23eeddb-1c12-11e6-9f18-002590a3186d;41.12;41.12;41.12;38.84;
d23eeddd-1c12-11e6-9f18-002590a3186d;41.12;41.12;41.12;38.84;
d23eeddf-1c12-11e6-9f18-002590a3186d;51.44;51.44;51.44;48.59;
d23eede1-1c12-11e6-9f18-002590a3186d;51.44;51.44;51.44;48.59;
d23eede3-1c12-11e6-9f18-002590a3186d;51.44;51.44;51.44;48.59;
d23eede5-1c12-11e6-9f18-002590a3186d;53.22;53.22;53.22;50.26;
d23eede7-1c12-11e6-9f18-002590a3186d;56.49;56.49;56.49;53.35;
d23eede9-1c12-11e6-9f18-002590a3186d;57.66;57.66;57.66;54.46;
d23eeded-1c12-11e6-9f18-002590a3186d;96.24;96.24;96.24;90.89;
d23eedef-1c12-11e6-9f18-002590a3186d;32.11;32.11;32.11;30.33;
d23eedf1-1c12-11e6-9f18-002590a3186d;17.25;17.25;17.25;16.29;
d23eedf5-1c12-11e6-9f18-002590a3186d;69.73;69.73;69.73;65.86;
d23eedf7-1c12-11e6-9f18-002590a3186d;31.3;31.3;31.3;29.56;
d23eedf9-1c12-11e6-9f18-002590a3186d;14.43;14.43;14.43;13.63;
d23eedfb-1c12-11e6-9f18-002590a3186d;12.92;12.92;12.92;12.92;
a000125c-20f9-11e6-9f18-002590a3186d;18.92;18.92;18.92;18.92;
a000125e-20f9-11e6-9f18-002590a3186d;18.92;18.92;18.92;18.92;
a0001260-20f9-11e6-9f18-002590a3186d;8.85;8.85;8.85;8.85;
f6171479-2182-11e6-9f18-002590a3186d;3.51;3.51;3.51;4.27;
5de55289-c9be-11e5-9f1f-002590a3186d;41.39;41.39;41.39;41.39;
5de5528b-c9be-11e5-9f1f-002590a3186d;9.5;9.5;9.5;9.5;
5de5528d-c9be-11e5-9f1f-002590a3186d;12.39;12.39;12.39;12.39;
5de5528f-c9be-11e5-9f1f-002590a3186d;3.89;3.89;3.89;3.89;
5de55291-c9be-11e5-9f1f-002590a3186d;7.69;7.69;7.69;7.69;
5de55293-c9be-11e5-9f1f-002590a3186d;10.68;10.68;10.68;10.68;
64ae42c4-cb1c-11e5-9f1f-002590a3186d;3.64;3.64;3.64;3.64;
64ae42c6-cb1c-11e5-9f1f-002590a3186d;7.82;7.82;7.82;7.82;
8123d671-d165-11e5-9f1f-002590a3186d;1.27;1.27;1.27;1.54;
251d76bc-d4a4-11e5-9f1f-002590a3186d;6.61;6.61;6.61;6.24;
251d76be-d4a4-11e5-9f1f-002590a3186d;5.45;5.45;5.45;5.14;
251d76c0-d4a4-11e5-9f1f-002590a3186d;5.45;5.45;5.45;5.14;
251d76c2-d4a4-11e5-9f1f-002590a3186d;4.79;4.79;4.79;4.52;
251d76c4-d4a4-11e5-9f1f-002590a3186d;2.8;2.8;2.8;2.64;
251d76c6-d4a4-11e5-9f1f-002590a3186d;2.83;2.83;2.83;2.67;
251d76c8-d4a4-11e5-9f1f-002590a3186d;6.51;6.51;6.51;6.15;
251d76ca-d4a4-11e5-9f1f-002590a3186d;6.81;6.81;6.81;6.43;
251d76cc-d4a4-11e5-9f1f-002590a3186d;6.11;6.11;6.11;5.77;
251d76ce-d4a4-11e5-9f1f-002590a3186d;4.16;4.16;4.16;3.93;
251d76d0-d4a4-11e5-9f1f-002590a3186d;2.99;2.99;2.99;2.82;
251d76d2-d4a4-11e5-9f1f-002590a3186d;4.26;4.26;4.26;4.02;
251d76d4-d4a4-11e5-9f1f-002590a3186d;4.91;4.91;4.91;4.64;
251d76d6-d4a4-11e5-9f1f-002590a3186d;5.22;5.22;5.22;4.93;
251d76d8-d4a4-11e5-9f1f-002590a3186d;4.12;4.12;4.12;3.89;
251d76da-d4a4-11e5-9f1f-002590a3186d;3.89;3.89;3.89;3.67;
251d76dc-d4a4-11e5-9f1f-002590a3186d;3.89;3.89;3.89;3.67;
55b25cf6-d4b4-11e5-9f1f-002590a3186d;2.31;2.31;2.31;2.18;
55b25cf8-d4b4-11e5-9f1f-002590a3186d;4.22;4.22;4.22;3.99;
55b25cfa-d4b4-11e5-9f1f-002590a3186d;4.8;4.8;4.8;4.53;
55b25cfc-d4b4-11e5-9f1f-002590a3186d;4.57;4.57;4.57;4.32;
55b25cfe-d4b4-11e5-9f1f-002590a3186d;26.16;26.16;26.16;24.79;
3bbc26aa-d620-11e5-9f1f-002590a3186d;2.8;2.79;2.06;2.5;
3bbc26ac-d620-11e5-9f1f-002590a3186d;1.11;1.11;1.11;1.34;
957e6ba6-d6e3-11e5-9f1f-002590a3186d;4.07;2.97;2.97;3.62;
957e6baa-d6e3-11e5-9f1f-002590a3186d;6.68;4.92;4.92;5.97;
73041dd7-deec-11e5-9f1f-002590a3186d;9.2;6.78;6.78;8.21;
9c81c368-df7d-11e5-9f1f-002590a3186d;0.71;0.95;0.71;0.86;
84fec3b9-e070-11e5-9f1f-002590a3186d;2.44;3.31;2.44;2.96;
ebb8a21c-e5d5-11e5-9f1f-002590a3186d;2.87;2.87;2.87;2.71;
3112aad5-ea96-11e5-9f1f-002590a3186d;7.24;5.34;5.34;6.48;
3112aad7-ea96-11e5-9f1f-002590a3186d;4.92;4.92;4.92;5.97;
eefb31cb-ef39-11e5-9f1f-002590a3186d;2.87;3.01;3.01;2.56;
eefb31cd-ef39-11e5-9f1f-002590a3186d;3.65;3.65;3.65;3.1;
eefb31d1-ef39-11e5-9f1f-002590a3186d;3.65;3.65;3.65;3.1;
c5c8d77a-ef3f-11e5-9f1f-002590a3186d;7.82;7.82;7.82;6.65;
933ad68f-2dd4-11e4-9fa9-002590a3186d;15.22;15.22;15.22;15.22;
933ad691-2dd4-11e4-9fa9-002590a3186d;141.53;141.53;141.53;141.53;
1f11f17d-2ded-11e4-9fa9-002590a3186d;7.41;7.41;7.41;7.41;
1f11f17f-2ded-11e4-9fa9-002590a3186d;7.41;7.41;7.41;7.41;
1f11f183-2ded-11e4-9fa9-002590a3186d;9.47;9.47;9.47;9.47;
1f11f185-2ded-11e4-9fa9-002590a3186d;11.15;11.15;11.15;11.15;
1f11f187-2ded-11e4-9fa9-002590a3186d;11.15;11.15;11.15;11.15;
1f11f189-2ded-11e4-9fa9-002590a3186d;5.13;5.13;5.13;5.13;
1f11f18b-2ded-11e4-9fa9-002590a3186d;5.13;5.13;5.13;5.13;
1f11f18f-2ded-11e4-9fa9-002590a3186d;7.04;7.04;7.04;7.04;
1f11f191-2ded-11e4-9fa9-002590a3186d;9.02;9.02;9.02;9.02;
1f11f193-2ded-11e4-9fa9-002590a3186d;9.02;9.02;9.02;9.02;
1f11f195-2ded-11e4-9fa9-002590a3186d;8.16;8.16;8.16;8.16;
1f11f197-2ded-11e4-9fa9-002590a3186d;8.16;8.16;8.16;8.16;
1f11f1a9-2ded-11e4-9fa9-002590a3186d;37.98;37.98;37.98;37.98;
1f11f1ab-2ded-11e4-9fa9-002590a3186d;37.98;37.98;37.98;37.98;
1f11f1ad-2ded-11e4-9fa9-002590a3186d;37.98;37.98;37.98;37.98;
1f11f1af-2ded-11e4-9fa9-002590a3186d;37.98;37.98;37.98;37.98;
1f11f1b1-2ded-11e4-9fa9-002590a3186d;37.98;37.98;37.98;37.98;
1f11f1b3-2ded-11e4-9fa9-002590a3186d;37.98;37.98;37.98;37.98;
1f11f1b7-2ded-11e4-9fa9-002590a3186d;5.67;5.67;5.67;5.67;
1f11f1bb-2ded-11e4-9fa9-002590a3186d;5.67;5.67;5.67;5.67;
270a06af-2ded-11e4-9fa9-002590a3186d;6.17;6.17;6.17;6.17;
dd35373a-2e08-11e4-9fa9-002590a3186d;36.76;36.76;36.76;31.25;
7f242996-333d-11e4-9fa9-002590a3186d;1.16;1.16;1.16;1.05;
7f2429a7-333d-11e4-9fa9-002590a3186d;3.21;2.36;2.36;2.86;
978b43ff-3414-11e4-9fa9-002590a3186d;110.63;110.63;110.63;94.04;
64447981-342c-11e4-9fa9-002590a3186d;28.58;28.58;28.58;24.29;
6444798f-342c-11e4-9fa9-002590a3186d;6.4;6.4;6.4;5.44;
6444799a-342c-11e4-9fa9-002590a3186d;6.58;6.58;6.58;5.59;
6444799c-342c-11e4-9fa9-002590a3186d;6.39;6.39;6.39;5.43;
6444799e-342c-11e4-9fa9-002590a3186d;6.39;6.39;6.39;5.43;
644479a0-342c-11e4-9fa9-002590a3186d;6.46;6.46;6.46;5.49;
729b2c95-3433-11e4-9fa9-002590a3186d;6.46;6.46;6.46;5.49;
c18ff10f-3433-11e4-9fa9-002590a3186d;22.82;22.82;22.82;19.4;
c18ff111-3433-11e4-9fa9-002590a3186d;33.17;33.17;33.17;28.19;
c18ff113-3433-11e4-9fa9-002590a3186d;15.03;15.03;15.03;12.78;
c18ff115-3433-11e4-9fa9-002590a3186d;16.34;16.34;16.34;13.89;
c18ff117-3433-11e4-9fa9-002590a3186d;25.44;25.44;25.44;21.62;
c18ff12b-3433-11e4-9fa9-002590a3186d;1.39;1.39;1.39;1.68;
b24c0e57-3742-11e4-9fa9-002590a3186d;1.22;1.51;1.22;1.48;
b24c0e5b-3742-11e4-9fa9-002590a3186d;1.2;1.2;1.2;1.45;
b24c0e5d-3742-11e4-9fa9-002590a3186d;0.93;1.15;0.93;1.13;
b24c0e65-3742-11e4-9fa9-002590a3186d;8.18;7.46;6;7.29;
b24c0e67-3742-11e4-9fa9-002590a3186d;8.16;10.11;8.16;9.89;
72a9502a-38fd-11e4-9fa9-002590a3186d;193.77;193.77;193.77;193.77;
72a9502c-38fd-11e4-9fa9-002590a3186d;257.92;257.92;257.92;257.92;
310148e5-0cd1-11e0-a00a-0002b3d8ef82;2.31;2.31;2.31;2.81;
310148e7-0cd1-11e0-a00a-0002b3d8ef82;2.03;2.03;2.03;2.47;
c86b6629-13e6-11e0-a00a-0002b3d8ef82;35.52;35.52;35.52;37.74;
c86b662c-13e6-11e0-a00a-0002b3d8ef82;3.5;3.5;3.5;3.71;
c86b6631-13e6-11e0-a00a-0002b3d8ef82;2.26;2.26;2.26;2.41;
4e098edd-003b-11e4-a059-002590a3186d;15.53;15.53;15.53;13.2;
d77306a3-005c-11e4-a059-002590a3186d;35.62;35.62;35.62;35.62;
10ba2d6e-0125-11e4-a059-002590a3186d;7.48;7.48;7.48;9.09;
9526dfcc-01c0-11e4-a059-002590a3186d;5.1;5.1;5.1;4.34;
